,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
405564,54904.0,115.52,35.58,2017,12,11,-2.3075009208810875,-3.992298726131241,-1.684797805250153
427293,54729.0,117.87,37.17,2018,3,7,0.9138219953793894,-4.562361737727708,-5.4761837331070975
121441,53974.0,114.23,35.6,2007,4,1,9.929330650831169,7.182657291219145,-2.7466733596120223
183807,54753.0,120.33,37.63,2009,6,4,17.064437678976823,18.049207092563485,0.9847694135866618
421329,54517.0,117.2,39.07,2018,3,10,-1.9663701614778253,-2.497874470015571,-0.5315043085377456
455071,54823.0,117.0,36.6,2019,3,4,4.060889332172112,3.182627870350544,-0.8782614618215674
23853,54825.0,117.85,36.52,2003,11,14,0.6074643007646999,1.127483896743106,0.5200195959784061
218594,58011.0,116.07,34.8,2010,10,20,7.3166635761750864,9.266877157752454,1.950213581577368
84533,58001.0,115.1,34.43,2005,2,12,-12.463636373930134,-11.340123169571829,1.1235132043583071
78554,54809.0,115.28,36.55,2005,9,8,21.72262987469368,20.11952782341117,-1.6031020512825125
418650,54405.0,115.5,40.42,2018,9,13,14.996746602763992,14.304057512673776,-0.692689090090223
123788,54420.0,117.33,40.93,2007,9,29,6.369728609100235,5.7384952215180345,-0.6312333875822009
285481,54406.0,115.97,40.45,2013,7,5,21.1814278854022,21.733078031015047,0.5516501456128466
185941,54829.0,117.87,36.77,2009,6,1,19.99476778419461,19.33073649726905,-0.6640312869255567
270346,54844.0,119.18,36.42,2012,7,8,19.77968141857401,21.738630032108265,1.9589486135342544
110678,54920.0,117.28,35.65,2006,6,24,19.04421675812004,20.72328797919125,1.6790712210712149
97812,54520.0,117.08,39.97,2006,12,27,-11.185483584752088,-9.943402825544302,1.2420807592077858
352104,54834.0,118.28,36.87,2015,6,18,21.031273371047607,20.661102528319105,-0.370170842728502
357397,58003.0,115.88,34.95,2015,11,2,6.324691819915463,7.485586533355685,1.1608947134402223
270099,54841.0,119.42,36.87,2012,3,17,-2.125115537386393,-4.216637580242971,-2.0915220428565795
185863,54827.0,117.15,36.17,2009,7,20,23.464243620811036,23.76370802847993,0.2994644076689035
419571,54430.0,118.22,40.78,2018,6,21,19.261274677632805,20.62518897596864,1.363914298335832
49455,54704.0,115.57,37.52,2004,11,3,6.204521259117889,6.373685547725923,0.1691642886080346
239718,54818.0,116.42,36.25,2011,5,17,12.17835352865402,13.677369017499297,1.4990154888452771
134417,54814.0,116.25,36.53,2007,1,29,-4.911428557808755,-4.741749064222727,0.1696794935860284
394512,54513.0,116.2,39.95,2017,4,5,9.83237861635024,8.154556651836936,-1.6778219645133046
243585,54919.0,116.98,35.38,2011,1,17,-5.024500859583139,-7.818975319002442,-2.794474459419304
434698,57087.0,113.73,34.27,2018,4,24,9.309420900763502,7.706586971452291,-1.6028339293112095
140611,57095.0,114.15,34.12,2007,1,15,-4.308871698869363,-4.7722596325369055,-0.4633879336675424
243950,54925.0,117.68,35.5,2011,6,25,17.1344466928689,15.269475852231793,-1.8649708406371064
107752,54833.0,118.08,36.97,2006,9,22,15.582947701332946,17.34541966940818,1.762471968075234
87393,53499.0,114.73,40.77,2006,5,2,9.303733412817571,9.842664093481208,0.5389306806636345
102825,54709.0,116.07,37.23,2006,12,9,-6.046124409730159,-8.535217086234816,-2.4890926765046566
264185,54701.0,115.2,37.93,2012,10,10,11.978178478433714,11.2420373567759,-0.7361411216578144
334576,53695.0,114.68,38.35,2015,6,10,19.61338665530664,20.452121204857487,0.8387345495508463
485973,58007.0,115.3,34.07,2020,12,7,-3.730906138738553,-2.416753297671341,1.3141528410672123
295177,54734.0,118.0,37.35,2013,9,18,19.163588289359875,19.147518878617056,-0.0160694107428156
485314,57096.0,114.78,34.53,2020,12,13,-5.723551780604695,-6.405125408501265,-0.6815736278965696
210147,54744.0,118.55,37.58,2010,3,22,2.1174238537144143,2.37066881311416,0.2532449593997454
296097,54802.0,115.73,36.82,2013,10,4,12.407098482023244,12.982616979472814,0.5755184974495702
399162,54704.0,115.57,37.52,2017,1,11,-8.235788615794492,-7.831335085903128,0.4044535298913648
17260,54628.0,117.48,38.15,2003,12,19,-12.38841436613585,-10.759066350793208,1.629348015342643
278325,53490.0,114.05,40.43,2013,10,13,5.4189171954022415,4.054806322174386,-1.3641108732278555
459280,57083.0,113.65,34.72,2019,6,27,23.435294259532515,23.43180641125555,-0.0034878482769684
129193,54618.0,116.55,38.08,2007,10,27,9.655534091845023,5.5748028263315055,-4.080731265513518
426363,54712.0,116.82,37.2,2018,1,6,-4.3350341546827815,-5.940113416201565,-1.6050792615187843
473251,54539.0,118.88,39.43,2020,3,29,1.7955403067693942,2.869172185364057,1.0736318785946626
470428,54431.0,116.75,39.85,2020,1,28,-3.8098203549024334,-5.891113292518057,-2.0812929376156224
297754,54825.0,117.85,36.52,2013,10,10,14.667425643420517,14.535866192484043,-0.1315594509364732
92575,53974.0,114.23,35.6,2006,2,4,-8.79606967916443,-9.7545346824806,-0.9584650033161708
419653,54431.0,116.75,39.85,2018,3,2,-3.083594030731085,-2.977619963202073,0.1059740675290124
446851,54510.0,116.95,39.92,2019,5,30,18.405830417955396,16.310708807410172,-2.0951216105452204
399434,54707.0,115.98,37.35,2017,10,15,9.291435811156546,10.027633105324307,0.736197294167761
361012,53596.0,115.13,38.85,2016,4,23,11.309539728078466,11.343716174986731,0.0341764469082672
238422,54800.0,115.25,37.0,2011,2,21,-4.069435605008628,-2.8605212548589027,1.208914350149724
243899,54923.0,117.93,35.72,2011,9,6,17.99925708775459,17.605949300750478,-0.3933077870041117
486964,58030.0,118.02,34.88,2020,1,19,-2.4109777882411247,-4.309809256944963,-1.898831468703838
316343,54523.0,117.07,39.43,2014,10,13,7.366687806176954,7.246958415140856,-0.119729391036099
448844,54602.0,115.48,38.73,2019,10,8,10.58458234039116,9.668286787942858,-0.916295552448302
281563,53791.0,114.5,37.8,2013,10,11,13.060624483607898,14.91568067066175,1.855056187053853
132785,54736.0,118.67,37.43,2007,10,25,13.365701898694857,11.5384907600995,-1.827211138595356
207792,54703.0,115.88,37.8,2010,11,10,2.820903229905871,1.4582690653812616,-1.3626341645246096
476653,54710.0,116.17,37.87,2020,12,13,-7.972698198256012,-8.043712816730679,-0.0710146184746669
376468,54815.0,116.27,36.38,2016,12,4,0.7288083469390779,0.2359912829248437,-0.4928170640142342
252074,53784.0,114.78,37.75,2012,11,26,-3.248777834164583,-3.515501721656225,-0.2667238874916418
154776,54613.0,116.62,38.7,2008,11,24,0.3830161883198933,-0.975355768761252,-1.3583719570811454
377834,54836.0,118.17,36.18,2016,3,19,7.229980158317766,7.816717694376881,0.5867375360591147
167922,53490.0,114.05,40.43,2009,8,28,10.069088755712796,8.758766261922696,-1.310322493790098
472683,54528.0,117.13,39.23,2020,4,10,7.200937986032461,4.165540141573032,-3.0353978444594283
23982,54827.0,117.15,36.17,2003,3,17,-2.0676365507547243,-4.431085305841815,-2.36344875508709
86796,53484.0,113.15,40.45,2006,12,6,-11.47524732479724,-14.813221690872572,-3.337974366075331
352302,54837.0,118.83,36.68,2015,4,1,-0.473511332253949,3.9130939668614872,4.386605299115436
299408,54853.0,120.42,36.17,2013,4,12,3.8383755927986094,6.862834706622037,3.024459113823428
402140,54805.0,115.47,36.45,2017,11,12,2.5316846845626344,2.1531133795492083,-0.3785713050134261
249709,53584.0,113.17,39.57,2012,1,7,-6.93631332416329,-11.730956721726017,-4.794643397562725
424349,54619.0,116.92,38.92,2018,5,2,11.065956750396811,10.993445118186752,-0.0725116322100589
14504,54541.0,119.23,39.9,2003,2,14,-4.5368721277926936,-3.905847755590061,0.6310243722026323
108487,54846.0,119.73,36.38,2006,12,6,-6.5097737582820745,-5.355481592979031,1.1542921653030431
17020,54626.0,115.82,38.42,2003,11,19,-5.119559180092954,-2.024665363508046,3.094893816584908
349808,54802.0,115.73,36.82,2015,5,26,16.50207625513771,17.643898010562253,1.1418217554245444
177988,54531.0,118.72,39.73,2009,9,14,15.66729272386372,15.976341504591984,0.3090487807282631
46445,54597.0,115.73,39.73,2004,9,27,12.852121984676078,13.31474837767014,0.4626263929940606
273008,54927.0,117.2,35.1,2012,1,5,-6.595095434090637,-7.03873182471792,-0.443636390627284
311342,53899.0,114.97,36.48,2014,8,23,22.531692902271512,21.21442806254171,-1.317264839729802
69933,54425.0,117.47,40.4,2005,2,18,-18.246069619374488,-13.609902050548463,4.636167568826025
371832,54619.0,116.92,38.92,2016,10,29,2.5818042514849178,4.024410497457351,1.4426062459724327
339992,54416.0,116.87,40.38,2015,2,15,-1.5526777385395107,-2.998820101893568,-1.4461423633540569
302872,57088.0,113.5,34.18,2013,1,6,-5.899700988405013,-4.126655980693966,1.773045007711045
371324,54612.0,116.45,38.85,2016,11,27,-5.977093592940422,-4.430558918679719,1.546534674260703
33523,58047.0,119.23,34.25,2003,12,23,-0.1361726160156863,-1.6162421726832898,-1.4800695566676034
429003,54810.0,116.27,36.87,2018,4,19,16.844312872770622,17.50266029736306,0.6583474245924386
311717,53982.0,113.27,35.23,2014,2,27,3.1395151756137083,0.8097786571220571,-2.3297365184916514
267264,54800.0,115.25,37.0,2012,9,21,16.141016289951157,16.95172883846276,0.8107125485116029
297591,54823.0,117.0,36.6,2013,12,28,-7.682469488072058,-8.413464374706328,-0.730994886634269
398551,54633.0,115.27,37.5,2017,7,16,23.63778284546988,23.34584576867381,-0.2919370767960636
211642,54815.0,116.27,36.38,2010,9,23,12.31074439397056,11.8483699273145,-0.4623744666560618
10588,54432.0,118.47,40.62,2003,7,12,19.60492355652036,20.40900692802,0.8040833714996403
405644,54905.0,115.93,35.58,2017,2,28,4.986476548937854,4.112194610577708,-0.8742819383601459
422574,54535.0,118.47,39.28,2018,4,20,9.31641815682059,12.671242925160682,3.3548247683400887
247986,58036.0,118.72,34.55,2011,7,2,26.68190698739124,26.01679451518049,-0.6651124722107546
56762,54909.0,115.52,35.08,2004,2,27,1.8528466717068728,2.011048049142382,0.1582013774355091
353400,54902.0,115.15,35.95,2015,7,11,23.37330352175844,24.03555789834754,0.6622543765891002
479004,54803.0,116.02,36.98,2020,10,16,9.038090391475391,7.066646317113178,-1.971444074362216
294827,54728.0,117.35,37.77,2013,11,6,5.7906265230018485,4.0954983391898505,-1.695128183811999
333456,53593.0,114.57,39.83,2015,5,4,7.668519550508151,8.641469402747049,0.9729498522388996
305908,58049.0,119.8,34.02,2013,12,1,-0.9095700372080542,-0.5619811096256203,0.3475889275824339
267441,54802.0,115.73,36.82,2012,3,19,-6.37334740613994,-4.310005822768218,2.063341583371721
344461,54603.0,115.77,38.72,2015,1,21,-8.608767439583112,-6.086498217706066,2.5222692218770466
232502,54540.0,119.2,39.73,2011,1,24,-12.802931456441502,-13.576544423939936,-0.7736129674984316
353280,54900.0,115.02,35.7,2015,12,6,-5.794456345074542,-3.5509217529134576,2.2435345921610828
346748,54700.0,115.93,38.03,2015,8,9,25.21193055032566,24.757992897838463,-0.4539376524871983
448576,54594.0,116.35,39.72,2019,12,11,-6.339170649462942,-7.34245390776239,-1.0032832582994464
19063,54712.0,116.82,37.2,2003,1,24,-6.505531084886397,-8.389014420787474,-1.8834833359010767
331307,58030.0,118.02,34.88,2014,10,1,14.349391820737374,13.787542790789312,-0.5618490299480605
90680,53795.0,114.4,37.65,2006,9,15,16.096519099757646,16.85645779888693,0.7599386991292825
35880,53688.0,114.55,38.42,2004,10,2,7.377232952376793,8.538604274527117,1.161371322150324
178989,54604.0,115.33,38.42,2009,1,18,-4.909992165533464,-4.5900209477958684,0.3199712177375957
49824,54709.0,116.07,37.23,2004,3,6,-2.7857786826180746,-2.79746472048226,-0.0116860378641847
63086,53486.0,113.77,40.37,2005,4,9,-7.969556255944438,-3.6141090468164654,4.355447209127972
290466,54603.0,115.77,38.72,2013,12,7,-8.291855347715199,-6.324491547313193,1.9673638004020049
354836,54921.0,116.33,35.42,2015,11,7,-7.875908072224862,-4.207800358515417,3.668107713709445
261421,54597.0,115.73,39.73,2012,3,27,4.80512455349982,6.360671516232027,1.5555469627322065
375678,54802.0,115.73,36.82,2016,3,1,-2.3962896838028587,-1.40999215084145,0.9862975329614092
172669,53979.0,113.08,35.15,2009,8,26,22.67276402916253,22.87654891310785,0.2037848839453211
250398,53681.0,113.37,38.83,2012,4,7,1.9597010748879495,4.384310399246911,2.4246093243589613
329192,57090.0,113.97,34.72,2014,8,6,18.75092636958258,21.45626882745539,2.70534245787281
111601,54940.0,119.2,35.75,2006,11,29,-0.3056519339259096,-1.2043520297314374,-0.8987000958055278
82478,54921.0,116.33,35.42,2005,2,13,-9.747043328416495,-9.294016489790026,0.4530268386264691
422789,54541.0,119.23,39.9,2018,10,27,2.3147320838219665,1.450066760297665,-0.8646653235243023
24321,54831.0,118.5,36.65,2003,1,21,-7.555281554804928,-9.190045588812962,-1.6347640340080345
415024,53791.0,114.5,37.8,2018,10,14,9.127417155654811,8.846339049129474,-0.2810781065253369
228465,54419.0,116.63,40.37,2011,12,16,-11.11627156347494,-12.49003885866151,-1.3737672951865711
157620,54724.0,117.13,37.32,2008,6,24,20.76762202034508,20.21118429444465,-0.5564377259004267
337481,53895.0,114.45,36.75,2015,5,12,14.301985416196704,14.877057969683031,0.5750725534863275
482979,54914.0,116.08,35.42,2020,12,13,-10.8312705797337,-9.143869980339923,1.6874005993937755
431085,54843.0,119.2,36.75,2018,2,27,0.1490138497436779,-2.407490289776489,-2.5565041395201678
93243,53987.0,113.35,35.1,2006,4,15,7.949377410512547,6.400241714065231,-1.5491356964473173
97723,54519.0,116.48,39.3,2006,12,18,-8.08407176825292,-7.486038640330949,0.5980331279219717
85236,58016.0,116.97,34.18,2005,2,2,-3.2281287604026505,-7.180195991049197,-3.9520672306465454
443098,53981.0,113.27,35.78,2019,6,5,10.828805827660196,12.165840831922706,1.3370350042625103
209642,54730.0,118.13,37.7,2010,6,15,23.980740912241554,23.73454492050551,-0.2461959917360445
215357,54917.0,116.33,35.13,2010,1,7,-9.263949627701423,-9.706034912158575,-0.4420852844571535
345708,54620.0,115.57,38.48,2015,12,5,-6.100476643277021,-4.902123935042535,1.198352708234487
315682,54512.0,116.28,39.42,2014,2,28,-3.3861540307312525,-3.2456092457027617,0.1405447850284908
249599,53582.0,113.67,39.72,2012,3,21,-9.493626121686894,-5.737470456416592,3.756155665270304
129673,54624.0,117.32,38.4,2007,4,7,7.479399336999036,5.3454344073554685,-2.1339649296435663
128186,54604.0,115.33,38.42,2007,7,7,23.767974419872,22.902260998588183,-0.8657134212838145
216392,54939.0,118.82,35.17,2010,2,6,-11.859940459401964,-9.984155686162538,1.875784773239424
186874,54846.0,119.73,36.38,2009,1,14,-13.613274780951016,-12.115027462037393,1.4982473189136272
242759,54908.0,115.1,35.27,2011,5,15,15.813754280647116,15.222959994536929,-0.5907942861101905
100872,54619.0,116.92,38.92,2006,9,28,16.20080682926172,16.301958009230532,0.1011511799688094
221976,53599.0,114.68,39.37,2011,5,6,7.655685025055728,7.903683631689634,0.2479986066339057
342594,54518.0,116.4,39.17,2015,2,10,-3.5639515932258536,-3.784006467569533,-0.2200548743436794
226061,53899.0,114.97,36.48,2011,1,31,-5.120479709424743,-6.146131522434187,-1.0256518130094436
460485,58002.0,115.58,34.85,2019,3,17,7.4135452586579795,6.85922607163751,-0.5543191870204707
169145,53685.0,113.42,38.07,2009,6,5,15.609828266975065,13.219340207258645,-2.390488059716421
355383,54936.0,118.83,35.57,2015,11,17,-2.0199122395267217,0.4103755483675382,2.4302877878942595
113360,58002.0,115.58,34.85,2006,1,6,-10.766200170101945,-8.571031092719018,2.1951690773829253
187412,54900.0,115.02,35.7,2009,9,19,16.738756904721722,16.21980992569659,-0.5189469790251309
