,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
408442,57088.0,113.5,34.18,2017,1,3,8.240759422292696,7.771535268689657,-0.4692241536030384
474931,54620.0,115.57,38.48,2020,9,26,21.92922529176173,21.719905910099648,-0.2093193816620875
400702,54728.0,117.35,37.77,2017,5,28,27.119319787776146,26.7337828627852,-0.3855369249909408
402589,54811.0,116.62,36.93,2017,12,20,6.054423429180336,5.852523685341937,-0.2018997438383998
466291,53798.0,114.37,37.18,2020,8,7,28.49136714176084,29.41060593556994,0.9192387938091002
237466,54730.0,118.13,37.7,2011,7,16,30.09245153941443,29.42719829092821,-0.6652532484862235
403513,54825.0,117.85,36.52,2017,1,14,3.324558630862093,4.000378042880607,0.6758194120185133
223514,53782.0,113.62,37.93,2011,12,3,4.712965041400818,4.287184739066373,-0.4257803023344451
49150,54700.0,115.93,38.03,2004,3,11,11.188800650862564,10.996062096210403,-0.1927385546521609
261876,54606.0,115.73,38.23,2012,4,7,14.525316360622634,15.59868091237799,1.073364551755354
174715,54419.0,116.63,40.37,2009,1,28,3.2399342326643885,4.236568294588278,0.9966340619238898
468478,53989.0,113.98,35.08,2020,11,12,15.215948924471354,14.863683895090556,-0.3522650293808027
186473,54836.0,118.17,36.18,2009,3,7,7.947519840399325,8.407325567607488,0.4598057272081615
336589,53882.0,113.03,36.07,2015,6,21,20.41939890329732,21.53109583921595,1.1116969359186264
481713,54851.0,120.57,36.9,2020,6,19,26.839125213391014,26.216798041474465,-0.6223271719165595
65893,53789.0,114.63,37.88,2005,10,25,15.381479004365888,16.106454415642,0.7249754112761106
416649,53896.0,114.95,36.33,2018,10,11,13.909253000252583,14.069389464420595,0.1601364641680085
55933,54855.0,120.38,36.4,2004,11,25,8.186719876800288,7.322877857118645,-0.8638420196816412
38048,53797.0,114.38,37.28,2004,3,16,13.999637466279635,13.688728639508454,-0.3109088267711808
441304,53794.0,114.75,37.35,2019,9,6,25.90506491287768,25.996494188059916,0.0914292751822287
91251,53882.0,113.03,36.07,2006,5,8,19.532704337946765,20.014060116022183,0.4813557780754216
180153,54621.0,115.18,38.18,2009,5,18,22.852083748494703,22.80913250154056,-0.0429512469541499
40117,53983.0,114.42,35.03,2004,11,24,9.414202583461025,10.268311007089814,0.8541084236287908
130812,54705.0,115.38,37.37,2007,6,25,30.054698120251327,30.11028165903923,0.0555835387879
156919,54711.0,116.28,37.7,2008,12,10,6.296028177685818,7.026833999034773,0.7308058213489561
116579,53498.0,115.03,40.57,2007,7,23,24.375739144164022,23.06445220376993,-1.311286940394087
132525,54730.0,118.13,37.7,2007,9,13,26.47883870308196,25.757550374116427,-0.7212883289655387
329274,57091.0,114.3,34.78,2014,3,29,20.3385840097298,18.348120348119323,-1.9904636616104767
325577,54849.0,120.03,36.22,2014,1,8,5.027353155853995,4.217456115231209,-0.8098970406227863
420588,54502.0,116.03,39.48,2018,9,3,27.397849497807368,27.45744085577985,0.0595913579724793
143777,53487.0,113.42,40.08,2008,3,12,7.185209880988832,7.457961136709768,0.2727512557209364
423179,54602.0,115.48,38.73,2018,6,25,29.550968490222456,29.23877695271336,-0.3121915375090936
393401,54438.0,118.88,39.88,2017,3,8,7.448158129765557,6.66154741685004,-0.7866107129155173
42532,54428.0,117.4,40.03,2004,8,24,26.596290087548105,26.43348056407736,-0.1628095234707451
100157,54610.0,116.1,38.73,2006,10,21,16.8000038967791,16.057971738392617,-0.7420321583864826
436509,58020.0,117.13,34.8,2018,12,7,4.308997052316177,4.857169418850914,0.5481723665347369
478243,54737.0,118.15,37.15,2020,12,16,2.8256002583530018,2.9486408604843803,0.1230406021313785
407591,54940.0,119.2,35.75,2017,11,3,13.16712149016676,12.699094841174814,-0.4680266489919429
394161,54506.0,115.95,39.32,2017,4,4,17.08532668412444,16.645212542589743,-0.4401141415346963
240730,54831.0,118.5,36.65,2011,6,8,28.11454934305589,26.083111248950004,-2.0314380941058867
153723,54540.0,119.2,39.73,2008,5,17,18.271315487470247,18.337938169721987,0.0666226822517437
90967,53799.0,115.0,37.23,2006,6,29,28.60604493762516,28.880642074936567,0.2745971373114031
