,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
8069,53992.0,114.52,35.65,2003,12,3,-1.9395578906307849,-1.6795253518504258,0.260032538780359
306483,53490.0,114.05,40.43,2014,1,16,-12.884370625527763,-12.29261966026784,0.5917509652599247
43987,54505.0,116.1,39.93,2004,4,23,11.57857771965193,15.478803653526104,3.900225933874175
332776,53492.0,114.15,40.1,2015,9,4,20.27160178905654,20.463157599397405,0.1915558103408728
366137,54304.0,115.27,40.95,2016,8,4,26.667386691689664,25.425786266168352,-1.2416004255213124
13408,54526.0,117.33,39.08,2003,11,24,1.7990640610783433,1.5596366295090802,-0.239427431569263
359333,58044.0,119.23,34.55,2015,2,12,-1.141991804788915,1.0925240635123634,2.2345158683012785
307294,53594.0,114.18,39.45,2014,8,12,19.9774421282559,23.40301160578013,3.4255694775242347
133932,54806.0,115.97,36.42,2007,10,29,5.663158928535272,5.3500341150119,-0.3131248135233724
129956,54631.0,115.15,37.07,2007,11,24,0.7286536909451975,1.4653841915522572,0.7367305006070597
203944,54525.0,117.28,39.73,2010,6,6,28.837249900728544,27.704955519325004,-1.1322943814035398
357704,58008.0,115.33,34.47,2015,12,23,0.1385617300852113,-0.8985144697225459,-1.0370761998077571
280866,53780.0,113.15,37.9,2013,4,28,16.223877549521873,15.826652524362846,-0.3972250251590293
100709,54617.0,116.17,38.2,2006,1,5,-12.578557992790351,-11.621531373570289,0.9570266192200628
376781,54820.0,115.2,36.82,2016,12,16,-0.8493472972361316,-1.7685863124079229,-0.9192390151717912
172763,53980.0,114.8,36.55,2009,9,27,25.39729082840737,27.439561236662247,2.042270408254872
230538,54507.0,115.52,39.33,2011,5,5,19.633682095396143,17.808347059732462,-1.8253350356636844
208677,54715.0,116.52,37.32,2010,8,31,33.42476134220387,33.34366316888341,-0.0810981733204627
398541,54633.0,115.27,37.5,2017,2,21,-5.275941614386074,-5.27053495863688,0.0054066557491943
228700,54423.0,117.92,40.97,2011,6,24,24.51985050452487,27.286778022165485,2.7669275176406174
612,53490.0,114.05,40.43,2003,3,26,1.09714192943136,2.2895560170325258,1.1924140876011662
422872,54594.0,116.35,39.72,2018,4,18,21.809815076420456,21.06518110114782,-0.7446339752726345
295006,54731.0,118.22,37.48,2013,12,22,-7.114062917182434,-6.240966585612746,0.8730963315696867
281232,53785.0,114.67,37.52,2013,8,30,24.317639099451675,24.897220515294983,0.5795814158433075
445785,54434.0,118.33,40.17,2019,8,13,29.66797505605269,31.44895274151253,1.7809776854598491
115716,58049.0,119.8,34.02,2006,6,6,27.36085731428383,30.91259600703351,3.551738692749677
126206,54517.0,117.2,39.07,2007,12,4,-3.095131170701462,-3.1410208430253945,-0.0458896723239323
272114,54914.0,116.08,35.42,2012,2,7,-9.511652750039014,-7.4514372168154575,2.0602155332235554
113999,58013.0,116.9,34.75,2006,6,12,31.950345832238717,31.85557732466684,-0.0947685075718709
245510,57090.0,113.97,34.72,2011,9,29,22.691352544486605,21.595066611056748,-1.0962859334298578
428036,54752.0,120.77,37.8,2018,7,26,41.80060495024979,39.93870892230017,-1.8618960279496195
359673,58116.0,116.87,34.03,2015,10,27,13.4918331847591,13.484463183633451,-0.007370001125647
475818,54644.0,117.12,38.05,2020,12,29,-11.785756966947982,-11.638202009767676,0.1475549571803078
198284,53894.0,114.2,36.4,2010,4,22,12.669307751931695,11.543157253675776,-1.1261504982559192
236296,54712.0,116.82,37.2,2011,7,17,35.0734500316592,34.83592310855853,-0.2375269231006669
157406,54719.0,116.68,38.03,2008,3,15,10.273838073915416,8.777419687861224,-1.4964183860541915
394765,54518.0,116.4,39.17,2017,5,27,28.86012391525266,28.38567297675653,-0.4744509384961298
99216,54594.0,116.35,39.72,2006,5,29,26.445448133597274,26.629420997570215,0.1839728639729472
359668,58116.0,116.87,34.03,2015,11,15,14.035305987770943,14.4650396373126,0.4297336495416601
92320,53897.0,114.35,36.4,2006,6,30,38.40763978247343,37.529951683604864,-0.8776880988685605
298819,54843.0,119.2,36.75,2013,11,29,-1.551336280355316,-1.1599407925120282,0.3913954878432877
163728,54935.0,118.43,35.53,2008,2,26,-1.9742798605635108,-2.1716627049375044,-0.1973828443739936
96134,54438.0,118.88,39.88,2006,9,3,27.726402083427303,30.18117961473627,2.4547775313089666
130648,54702.0,115.7,37.73,2007,3,13,3.778888302128054,5.173278170635801,1.3943898685077474
333374,53590.0,114.27,39.75,2015,10,22,6.151735934773463,5.390066887336646,-0.7616690474368149
482444,54906.0,115.42,35.25,2020,4,9,8.512137182361352,8.838799085346828,0.3266619029854762
485750,58003.0,115.88,34.95,2020,7,19,33.47876940788147,33.65627361608476,0.1775042082032882
354454,54916.0,116.85,35.57,2015,3,10,-2.659487256389983,-1.1738634423898802,1.4856238140001028
337660,53897.0,114.35,36.4,2015,7,29,41.68130280895363,40.998401692050464,-0.6829011169031745
485421,57099.0,114.85,34.07,2020,8,1,42.31351771108046,43.10648208377192,0.7929643726914648
453942,54805.0,115.47,36.45,2019,1,16,-9.379768560529806,-8.419670274542625,0.9600982859871808
27969,54921.0,116.33,35.42,2003,7,31,46.485759658684906,42.7822891773117,-3.7034704813732016
291273,54613.0,116.62,38.7,2013,3,28,3.38924401823699,3.218354098776741,-0.1708899194602486
120389,53884.0,113.03,36.52,2007,3,18,0.5654516403991292,0.0344438061738724,-0.5310078342252568
170576,53786.0,113.33,37.08,2009,3,21,10.239508106857134,7.01843864827902,-3.221069458578113
443903,53994.0,114.07,35.38,2019,10,9,16.76760670955889,17.8841079945785,1.1165012850196092
116462,53492.0,114.15,40.1,2007,5,3,16.60789700187166,17.226262389320773,0.6183653874491135
174540,54410.0,116.13,40.6,2009,4,2,0.0462553948434711,-4.653077938178863,-4.699333333022334
283286,53896.0,114.95,36.33,2013,9,5,26.19216691934201,25.91616161975248,-0.2760052995895349
366646,54410.0,116.13,40.6,2016,9,15,18.464324147310357,19.564891804458608,1.100567657148261
362911,53790.0,114.6,37.63,2016,8,9,36.22457826992976,33.10352209481377,-3.1210561751159887
77088,54729.0,117.87,37.17,2005,8,26,31.55968889097549,31.604595693586564,0.0449068026110737
409031,57098.0,114.4,34.08,2017,10,20,16.465686741777745,17.108899340272142,0.6432125984943973
210988,54806.0,115.97,36.42,2010,11,14,2.593105963147252,2.176247969098989,-0.4168579940482626
224611,53798.0,114.37,37.18,2011,10,9,21.17289228230205,21.71515026197501,0.5422579796729643
366510,54406.0,115.97,40.45,2016,2,28,-7.193959789498888,-7.251710516103491,-0.0577507266046026
439755,53689.0,115.07,38.02,2019,5,28,24.99338742727111,23.921300736320344,-1.0720866909507656
154798,54613.0,116.62,38.7,2008,5,7,20.154348214165783,21.93024954797176,1.775901333805976
484108,54940.0,119.2,35.75,2020,11,25,3.784051173823239,0.3708371326368881,-3.413214041186351
472051,54517.0,117.2,39.07,2020,5,27,24.72633389010947,26.1018804393974,1.3755465492879324
362226,53773.0,114.62,36.33,2016,5,25,23.60440197538439,23.85468807346417,0.2502860980797834
252479,53791.0,114.5,37.8,2012,9,15,20.05085383504233,20.469477955360357,0.4186241203180252
298502,54835.0,118.55,36.5,2013,10,11,17.223276416407476,18.164380729849302,0.9411043134418337
403990,54832.0,118.8,36.87,2017,6,2,24.44667947802268,25.96493751651794,1.5182580384952582
279363,53599.0,114.68,39.37,2013,8,29,19.2834101244438,20.973784115118253,1.690373990674452
32778,58030.0,118.02,34.88,2003,1,18,-3.345695690543693,-2.002025109909954,1.3436705806337383
87110,53490.0,114.05,40.43,2006,9,25,13.736932194397363,16.551696936810654,2.8147647424132853
26620,54906.0,115.42,35.25,2003,6,8,35.252499626529286,32.569212323617165,-2.683287302912113
131492,54714.0,116.33,37.45,2007,1,31,-4.351139472657695,-4.540598680574437,-0.1894592079167409
477203,54718.0,116.47,37.15,2020,12,22,-2.506271955033392,-1.5211782654600727,0.9850936895733192
236718,54717.0,116.4,37.63,2011,9,2,27.527307963247345,27.923279645564428,0.3959716823170822
226881,53988.0,113.67,35.27,2011,12,26,-3.0047386281092847,-2.5875783539789734,0.4171602741303113
419034,54419.0,116.63,40.37,2018,4,22,12.152029246506071,12.31104354050246,0.1590142939963819
350084,54806.0,115.97,36.42,2015,5,19,24.35424384126136,26.300003818800334,1.94575997753898
127115,54530.0,117.77,39.23,2007,12,23,-3.3292465625033,-2.731614182749868,0.5976323797534322
90078,53785.0,114.67,37.52,2006,4,20,10.676255363750265,11.820797079345054,1.1445417155947908
266576,54736.0,118.67,37.43,2012,4,16,12.052993102505472,16.22697429754896,4.173981195043483
5457,53883.0,114.7,37.13,2003,2,20,-0.3360840028054421,-0.1473481627753149,0.1887358400301272
370044,54533.0,118.1,39.58,2016,6,2,24.10718375208191,23.775328693064857,-0.3318550590170517
158582,54752.0,120.77,37.8,2008,3,28,3.508826115949784,1.8802339868422648,-1.6285921291075192
323967,54821.0,117.2,37.0,2014,1,15,-6.321654595258968,-5.980444577148144,0.3412100181108233
83273,54945.0,119.55,35.47,2005,8,4,34.246079338645806,33.57785963767187,-0.6682197009739426
52577,54803.0,116.02,36.98,2004,4,16,23.04752926822238,22.397851819411287,-0.6496774488110972
456832,54901.0,115.17,36.08,2019,9,13,27.55911517668052,27.44649155734706,-0.112623619333462
178599,54596.0,116.2,39.77,2009,2,9,-2.4699468804429965,0.4669982636548653,2.936945144097862
270375,54846.0,119.73,36.38,2012,3,8,0.3565604597320528,-1.902771360189584,-2.2593318199216363
483664,54927.0,117.2,35.1,2020,2,24,9.540021842240815,5.189895050427999,-4.3501267918128175
183747,54752.0,120.77,37.8,2009,1,31,-1.1125624831978738,-1.7976975063289236,-0.6851350231310498
225913,53897.0,114.35,36.4,2011,2,17,-2.862901437426324,-2.245715406604661,0.6171860308216628
82410,54920.0,117.28,35.65,2005,12,1,2.2679619805517097,3.0482359017889324,0.7802739212372223
345836,54622.0,117.37,38.98,2015,7,2,29.12423499621612,31.185342772431238,2.0611077762151133
159529,54811.0,116.62,36.93,2008,6,8,33.35719509312313,31.971431330386583,-1.3857637627365484
358723,58027.0,117.15,34.28,2015,10,20,20.80908770980369,21.89519424222956,1.0861065324258696
358709,58027.0,117.15,34.28,2015,12,12,0.9978544964338408,0.0828325155251401,-0.9150219809087008
185532,54823.0,117.0,36.6,2009,6,18,35.919604722985724,32.27671498915148,-3.642889733834252
169960,53698.0,114.35,38.07,2009,3,8,9.600140908561633,9.799961124210087,0.1998202156484563
232966,54602.0,115.48,38.73,2011,5,10,19.64583434258441,18.32439067373595,-1.321443668848456
62882,53481.0,113.22,40.8,2005,7,17,29.50282306803112,27.41845069009188,-2.0843723779392427
319750,54644.0,117.12,38.05,2014,11,26,3.2420082858955905,2.9624253184306584,-0.2795829674649317
246368,58004.0,115.15,34.65,2011,5,2,16.921413263632758,19.25035195173213,2.328938688099374
14364,54539.0,118.88,39.43,2003,8,23,36.22457826992976,34.51780048061302,-1.7067777893167315
54288,54827.0,117.15,36.17,2004,11,21,2.73425587174968,3.063888684276135,0.3296328125264547
71532,54512.0,116.28,39.42,2005,10,31,7.13356163821434,6.584972329007276,-0.5485893092070642
213843,54852.0,120.73,36.97,2010,12,18,-1.6291288588011448,-0.8266310547524007,0.802497804048744
44897,54520.0,117.08,39.97,2004,6,20,30.631766795726968,29.31632869491695,-1.3154381008100238
482086,54900.0,115.02,35.7,2020,2,17,-1.571884988981624,0.1553643951448553,1.727249384126479
64210,53599.0,114.68,39.37,2005,12,31,-10.02178584652992,-8.535925315757709,1.4858605307722108
16197,54615.0,116.85,38.58,2003,6,30,29.206439117432648,29.77249801442496,0.5660588969923204
50335,54715.0,116.52,37.32,2004,7,10,34.62789961834717,33.363043021034144,-1.2648565973130277
229839,54453.0,120.97,40.87,2011,11,3,6.643167959545245,11.780601978848724,5.137434019303479
153897,54596.0,116.2,39.77,2008,7,27,37.60704657883509,37.0037526490388,-0.6032939297962869
25868,54855.0,120.38,36.4,2003,4,1,11.058028223003337,9.424877302707143,-1.6331509202961954
307053,53585.0,113.27,39.17,2014,10,28,4.617099140071453,4.10798684776216,-0.5091122923092932
473397,54541.0,119.23,39.9,2020,4,26,11.765630537634854,10.117222224394784,-1.6484083132400702
135830,54834.0,118.28,36.87,2007,9,2,30.72503511835029,30.91954090188188,0.1945057835315928
119493,53791.0,114.5,37.8,2007,4,25,19.80750430181825,16.644300181786672,-3.163204120031576
242047,54857.0,120.33,36.07,2011,12,9,-6.138416018007183,-5.3878597736310425,0.7505562443761411
390307,53981.0,113.27,35.78,2017,6,2,22.2772073327958,21.6065879917787,-0.6706193410171011
252991,53798.0,114.37,37.18,2012,1,20,-4.085449965634772,-7.8774113258979535,-3.791961360263184
363080,53794.0,114.75,37.35,2016,7,4,33.53897564213998,33.30532158266171,-0.233654059478269
247914,58035.0,118.35,34.33,2011,5,14,21.516179491875764,22.36616983099773,0.8499903391219767
182373,54718.0,116.47,37.15,2009,6,12,25.92692206673404,27.276305065818573,1.3493829990845292
218023,58001.0,115.1,34.43,2010,6,14,33.016544750467894,33.93700744783194,0.9204626973640516
162026,54901.0,115.17,36.08,2008,10,23,12.53689490174946,11.90988381545904,-0.6270110862904197
301256,54921.0,116.33,35.42,2013,2,5,-1.5388008116841767,-2.5753296914400514,-1.0365288797558745
100111,54609.0,115.58,38.23,2006,5,2,17.53205026968207,17.923985792996508,0.3919355233144408
303575,57191.0,114.47,34.52,2013,8,25,33.44386518741458,35.7972614743898,2.3533962869752187
339291,54304.0,115.27,40.95,2015,11,30,-12.046978806942525,-9.859649118864729,2.187329688077797
105195,54759.0,120.85,37.32,2006,1,20,-3.728912567698916,-5.6252495561693765,-1.8963369884704613
196849,53792.0,114.48,37.45,2010,3,25,1.7053559529663094,2.638234636075285,0.9328786831089756
419133,54420.0,117.33,40.93,2018,10,28,2.7454660497724643,2.8804296736760757,0.1349636239036105
183156,54731.0,118.22,37.48,2009,4,3,8.539754086793796,7.633973147632933,-0.9057809391608612
433499,54929.0,117.97,35.27,2018,11,10,9.554774300348717,9.350340926181302,-0.2044333741674187
138333,54918.0,116.97,35.6,2007,9,23,26.647129910031357,27.45650616309501,0.8093762530636609
194494,53594.0,114.18,39.45,2010,2,15,-14.34943832461886,-11.649526320166585,2.6999120044522784
198243,53893.0,114.95,36.77,2010,1,1,-7.708810563182197,-6.8117694987381565,0.8970410644440392
145454,53692.0,114.98,38.73,2008,4,8,17.365120149226403,16.54665970004249,-0.8184604491839167
427846,54738.0,118.4,37.05,2018,9,6,28.95997878954536,28.122140157086697,-0.8378386324586629
124653,54434.0,118.33,40.17,2007,8,14,34.06942876007705,34.70897726504035,0.6395485049633011
93758,53995.0,114.5,35.55,2006,12,31,-4.377163433903152,-3.182293660584097,1.1948697733190552
115652,58048.0,119.35,34.12,2006,12,31,5.278333101539409,-0.574841702562345,-5.853174804101754
281078,53783.0,113.72,37.6,2013,4,13,13.49689661249738,10.019598181925591,-3.4772984305717887
145888,53699.0,114.95,38.18,2008,10,23,10.243811431849304,10.811483369749268,0.5676719378999646
