,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
28640,54936.0,118.83,35.57,2003,1,16,-2.7554426655533293,-2.548549649823093,0.2068930157302357
99826,54606.0,115.73,38.23,2006,10,2,20.29699699675427,21.035431002001392,0.7384340052471181
411693,53481.0,113.22,40.8,2018,2,18,-9.99783214061253,-9.951267310466951,0.0465648301455772
221840,53596.0,115.13,38.85,2011,5,30,26.89149189013408,24.38965751484933,-2.5018343752847514
70853,54454.0,120.3,40.33,2005,11,29,-3.209897650189508,-0.3867359558921971,2.8231616942973115
195867,53698.0,114.35,38.07,2010,3,11,4.297953254632371,4.204845126839136,-0.0931081277932337
90538,53792.0,114.48,37.45,2006,10,2,21.025351280019336,21.143646205693454,0.118294925674121
4922,53797.0,114.38,37.28,2003,9,19,18.860538563161448,17.55077500628755,-1.3097635568738966
290342,54601.0,115.65,38.98,2013,4,16,9.601461939394584,8.393236450442682,-1.2082254889519015
313306,54408.0,115.22,40.38,2014,11,20,0.7296524376045392,0.5478024046372515,-0.1818500329672877
210056,54738.0,118.4,37.05,2010,8,16,29.17501644732809,29.389603721070948,0.214587273742854
362831,53789.0,114.63,37.88,2016,3,22,10.20283445218218,8.282286946602191,-1.920547505579988
152346,54514.0,116.25,39.87,2008,5,26,26.995726178635287,25.03634345849421,-1.9593827201410792
306477,53490.0,114.05,40.43,2014,3,26,8.925105420580477,8.713128070375335,-0.2119773502051423
338624,53988.0,113.67,35.27,2015,3,17,11.333558977575889,9.340965603988176,-1.9925933735877115
88287,53681.0,113.37,38.83,2006,9,29,12.561877511112057,12.802066100117884,0.2401885890058288
465547,53784.0,114.78,37.75,2020,1,11,-8.524106185511785,-6.086168822319215,2.4379373631925687
393160,54434.0,118.33,40.17,2017,10,11,6.61168466838266,8.406611871641672,1.794927203259013
103631,54722.0,117.63,37.75,2006,1,15,-3.4559909891272644,-2.688719140625265,0.7672718485019994
7283,53983.0,114.42,35.03,2003,2,21,-0.4686214155892589,0.9121634998575864,1.3807849154468452
142139,58021.0,117.28,34.78,2007,12,20,1.1159846864589482,1.841845443653105,0.7258607571941573
398025,54623.0,117.72,39.05,2017,12,28,-2.3477826470026155,-3.0908278297977825,-0.743045182795167
237354,54728.0,117.35,37.77,2011,9,30,13.186768586176775,13.142847566781176,-0.0439210193956007
356465,57088.0,113.5,34.18,2015,12,28,-1.8261442387809208,-2.56034127389495,-0.7341970351140292
153659,54539.0,118.88,39.43,2008,4,3,7.740090898302195,9.094847272626945,1.3547563743247482
138938,54929.0,117.97,35.27,2007,2,24,4.110153002330051,4.88041578064627,0.7702627783162184
322859,54803.0,116.02,36.98,2014,7,19,32.1798547658614,32.48209584380961,0.3022410779482101
413461,53688.0,114.55,38.42,2018,12,15,-6.867019435050688,-5.5732683576465485,1.2937510774041376
375642,54801.0,115.48,36.85,2016,10,5,21.009126529984982,19.618007821011624,-1.391118708973366
473096,54534.0,118.1,39.65,2020,8,6,30.69186252771056,28.328499153755768,-2.3633633739547832
276791,58027.0,117.15,34.28,2012,4,27,21.9162432425738,21.433005005480712,-0.4832382370930901
316650,54529.0,117.82,39.35,2014,10,15,12.220482530263643,12.829927955234265,0.6094454249706214
445601,54431.0,116.75,39.85,2019,2,4,-6.5063170738805685,-4.1135307877960585,2.392786286084509
403120,54819.0,116.8,36.18,2017,2,8,-2.172993326148273,-2.7330116724857496,-0.5600183463374768
207500,54645.0,117.47,38.85,2010,10,30,10.112292987157078,9.177048153583527,-0.935244833573547
223049,53697.0,114.83,38.03,2011,7,26,33.969086243668485,31.722813881016048,-2.246272362652437
105426,54802.0,115.73,36.82,2006,1,5,-10.390683360530724,-9.25127428509304,1.139409075437683
444236,53998.0,114.65,35.2,2019,8,29,25.8970697105132,26.112023091512818,0.2149533809996171
